measureId,precool,reset,event_hour,alpha_1,beta_1,alpha_2,beta_2,alpha_3,beta_3
GTA-10-14-2-14-18-4-LTG-0,2,4,3,0.5386181186310529,-23.132803306708354,-0.15190961105268047,26.46579878833194,-0.15190961105268047,26.46579878833194
GTA-10-14-2-14-18-4-LTG-0,2,4,4,0.9024292232718235,-46.25574231205638,-0.3106017761207294,41.825193291037166,-0.3106017761207294,41.825193291037166
GTA-10-14-2-14-18-5-LTG-0,2,5,1,1.2842323707698708,-66.55413879050208,-0.001801966240863105,26.076346041270043,-0.001801966240863105,26.076346041270043
GTA-10-14-2-14-18-5-LTG-0,2,5,2,0.8703175519814744,-41.76545030139273,-0.08347400210726497,25.99061820641852,-0.08347400210726497,25.99061820641852
GTA-10-14-2-14-18-5-LTG-0,2,5,3,0.7161640463328165,-32.79607795468411,-0.15671792231218276,29.79400631913586,-0.15671792231218276,29.79400631913586
GTA-10-14-2-14-18-5-LTG-0,2,5,4,1.117858796417184,-58.5667114336871,-0.32586756944200734,46.53319867357699,-0.32586756944200734,46.53319867357699
GTA-10-14-2-14-18-6-LTG-0,2,6,1,1.4232524708610346,-74.89728276339733,0.10644319389852565,20.362280898483593,0.10644319389852565,20.362280898483593
GTA-10-14-2-14-18-6-LTG-0,2,6,2,1.0973634740098779,-55.02394352247018,-0.09799709775742273,30.037466303639793,-0.09799709775742273,30.037466303639793
GTA-10-14-2-14-18-6-LTG-0,2,6,3,0.9176443947057047,-44.332114970879054,-0.15495768183457062,32.44783930988876,-0.15495768183457062,32.44783930988876
GTA-10-14-2-14-18-6-LTG-0,2,6,4,1.3203731091904325,-70.3890874584742,-0.3032689356833667,48.00450333455084,-0.3032689356833667,48.00450333455084
