,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
81,0,5,6/22/06,69.98,0.073195146,"1980-2004, 3C"
82,0,5,6/23/06,71.06,0.083934157,"1980-2004, 3C"
83,0,5,6/26/06,60.08,0.01267244,"1980-2004, 3C"
84,0,5,6/27/06,68,0.079414258,"1980-2004, 3C"
85,0,5,6/28/06,75.02,0.123149297,"1980-2004, 3C"
86,0,5,6/29/06,84.02,0.230732422,"1980-2004, 3C"
87,0,5,6/30/06,91.04,0.321853186,"1980-2004, 3C"
88,0,5,7/3/06,62.06,0.021926508,"1980-2004, 3C"
89,0,5,7/4/06,68,0.090724541,"1980-2004, 3C"
90,0,5,7/5/06,62.96,0.045086733,"1980-2004, 3C"
91,0,5,7/6/06,69.08,0.105579728,"1980-2004, 3C"
92,0,5,7/7/06,66.02,0.083837071,"1980-2004, 3C"
93,0,5,7/10/06,69.08,0.063737821,"1980-2004, 3C"
94,0,5,7/11/06,68,0.123268269,"1980-2004, 3C"
95,0,5,7/12/06,80.06,0.188149183,"1980-2004, 3C"
96,0,5,7/13/06,69.98,0.109442479,"1980-2004, 3C"
97,0,5,7/14/06,73.04,0.184738004,"1980-2004, 3C"
98,0,5,7/17/06,68,0.083135695,"1980-2004, 3C"
99,0,5,7/18/06,62.06,0.035071295,"1980-2004, 3C"
100,0,5,7/19/06,64.04,0.043465169,"1980-2004, 3C"
101,0,5,7/20/06,66.02,0.077795744,"1980-2004, 3C"
102,0,5,7/21/06,64.04,0.052644483,"1980-2004, 3C"
103,0,5,7/24/06,69.98,0.072198944,"1980-2004, 3C"
104,0,5,7/25/06,73.04,0.125524329,"1980-2004, 3C"
105,0,5,7/26/06,73.04,0.141761568,"1980-2004, 3C"
106,0,5,7/27/06,71.96,0.134972141,"1980-2004, 3C"
107,0,5,7/28/06,64.04,0.060347927,"1980-2004, 3C"
108,0,5,7/31/06,68,0.064777149,"1980-2004, 3C"
109,0,5,8/1/06,68,0.105621779,"1980-2004, 3C"
110,0,5,8/2/06,84.92,0.253007759,"1980-2004, 3C"
111,0,5,8/3/06,80.96,0.263253936,"1980-2004, 3C"
112,0,5,8/4/06,73.94,0.18682,"1980-2004, 3C"
113,0,5,8/7/06,69.08,0.084394655,"1980-2004, 3C"
114,0,5,8/8/06,77,0.165559704,"1980-2004, 3C"
115,0,5,8/9/06,84.02,0.24619436,"1980-2004, 3C"
116,0,5,8/10/06,75.02,0.248137317,"1980-2004, 3C"
117,0,5,8/11/06,75.02,0.234976417,"1980-2004, 3C"
118,0,5,8/14/06,64.94,0.063016279,"1980-2004, 3C"
119,0,5,8/15/06,64.94,0.067915,"1980-2004, 3C"
120,0,5,8/16/06,66.92,0.070628875,"1980-2004, 3C"
121,0,5,8/17/06,69.08,0.114031605,"1980-2004, 3C"
122,0,5,8/18/06,73.94,0.172232438,"1980-2004, 3C"
123,0,5,8/21/06,68,0.06983255,"1980-2004, 3C"
124,0,5,8/22/06,69.08,0.099692234,"1980-2004, 3C"
125,0,5,8/23/06,71.96,0.12632377,"1980-2004, 3C"
126,0,5,8/24/06,71.06,0.17522701,"1980-2004, 3C"
127,0,5,8/25/06,66.92,0.104286503,"1980-2004, 3C"
128,0,5,8/28/06,69.98,0.089733311,"1980-2004, 3C"
129,0,5,8/29/06,64.94,0.048388636,"1980-2004, 3C"
130,0,5,8/30/06,78.98,0.140940712,"1980-2004, 3C"
131,0,5,8/31/06,82.04,0.208442283,"1980-2004, 3C"
132,0,6,6/1/06,82.04,0.140964168,"1980-2004, 3C"
133,0,6,6/2/06,89.06,0.276843922,"1980-2004, 3C"
134,0,6,6/5/06,84.92,0.165644246,"1980-2004, 3C"
135,0,6,6/6/06,78.98,0.156394003,"1980-2004, 3C"
136,0,6,6/7/06,64.94,0.060430249,"1980-2004, 3C"
137,0,6,6/8/06,71.06,0.105571411,"1980-2004, 3C"
138,0,6,6/9/06,69.08,0.087843783,"1980-2004, 3C"
139,0,6,6/12/06,66.92,0.021575853,"1980-2004, 3C"
140,0,6,6/13/06,62.96,0.030179498,"1980-2004, 3C"
141,0,6,6/14/06,64.94,0.040008143,"1980-2004, 3C"
142,0,6,6/15/06,62.06,0.037861068,"1980-2004, 3C"
143,0,6,6/16/06,57.02,0.041892218,"1980-2004, 3C"
144,0,6,6/19/06,73.04,0.023101062,"1980-2004, 3C"
145,0,6,6/20/06,60.98,0.032178409,"1980-2004, 3C"
146,0,6,6/21/06,60.98,0.036308109,"1980-2004, 3C"
147,0,6,6/22/06,69.98,0.073195146,"1980-2004, 3C"
148,0,6,6/23/06,71.06,0.083934157,"1980-2004, 3C"
149,0,6,6/26/06,60.08,0.01267244,"1980-2004, 3C"
150,0,6,6/27/06,68,0.079414258,"1980-2004, 3C"
151,0,6,6/28/06,75.02,0.123422314,"1980-2004, 3C"
152,0,6,6/29/06,84.02,0.230729614,"1980-2004, 3C"
153,0,6,6/30/06,91.04,0.331214697,"1980-2004, 3C"
154,0,6,7/3/06,62.06,0.021926582,"1980-2004, 3C"
155,0,6,7/4/06,68,0.090724414,"1980-2004, 3C"
156,0,6,7/5/06,62.96,0.045086729,"1980-2004, 3C"
157,0,6,7/6/06,69.08,0.105579712,"1980-2004, 3C"
158,0,6,7/7/06,66.02,0.083837067,"1980-2004, 3C"
159,0,6,7/10/06,69.08,0.06373782,"1980-2004, 3C"
160,0,6,7/11/06,68,0.123268268,"1980-2004, 3C"
161,0,6,7/12/06,80.06,0.188764006,"1980-2004, 3C"
162,0,6,7/13/06,69.98,0.109442437,"1980-2004, 3C"
163,0,6,7/14/06,73.04,0.188457021,"1980-2004, 3C"
164,0,6,7/17/06,68,0.083135617,"1980-2004, 3C"
165,0,6,7/18/06,62.06,0.035071331,"1980-2004, 3C"
166,0,6,7/19/06,64.04,0.043465167,"1980-2004, 3C"
167,0,6,7/20/06,66.02,0.07779574,"1980-2004, 3C"
168,0,6,7/21/06,64.04,0.052644482,"1980-2004, 3C"
169,0,6,7/24/06,69.98,0.072198944,"1980-2004, 3C"
170,0,6,7/25/06,73.04,0.125764146,"1980-2004, 3C"
171,0,6,7/26/06,73.04,0.141761508,"1980-2004, 3C"
172,0,6,7/27/06,71.96,0.134972125,"1980-2004, 3C"
173,0,6,7/28/06,64.04,0.060347927,"1980-2004, 3C"
174,0,6,7/31/06,68,0.064777149,"1980-2004, 3C"
175,0,6,8/1/06,68,0.105621779,"1980-2004, 3C"
176,0,6,8/2/06,84.92,0.255167883,"1980-2004, 3C"
177,0,6,8/3/06,80.96,0.27071808,"1980-2004, 3C"
178,0,6,8/4/06,73.94,0.188695005,"1980-2004, 3C"
179,0,6,8/7/06,69.08,0.084394529,"1980-2004, 3C"
180,0,6,8/8/06,77,0.165558941,"1980-2004, 3C"
181,0,6,8/9/06,84.02,0.248809669,"1980-2004, 3C"
182,0,6,8/10/06,75.02,0.252139268,"1980-2004, 3C"
183,0,6,8/11/06,75.02,0.242269078,"1980-2004, 3C"
184,0,6,8/14/06,64.94,0.063016156,"1980-2004, 3C"
