,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
81,0,5,6/22/06,69.98,0.075252585,"1980-2004, 3C"
82,0,5,6/23/06,71.06,0.068692859,"1980-2004, 3C"
83,0,5,6/26/06,60.08,0.029665256,"1980-2004, 3C"
84,0,5,6/27/06,68,0.07951449,"1980-2004, 3C"
85,0,5,6/28/06,75.02,0.114222871,"1980-2004, 3C"
86,0,5,6/29/06,84.02,0.304469728,"1980-2004, 3C"
87,0,5,6/30/06,91.04,0.511860647,"1980-2004, 3C"
88,0,5,7/3/06,62.06,0.045512419,"1980-2004, 3C"
89,0,5,7/4/06,68,0.076121237,"1980-2004, 3C"
90,0,5,7/5/06,62.96,0.080379856,"1980-2004, 3C"
91,0,5,7/6/06,69.08,0.114152835,"1980-2004, 3C"
92,0,5,7/7/06,66.02,0.082757965,"1980-2004, 3C"
93,0,5,7/10/06,69.08,0.080221471,"1980-2004, 3C"
94,0,5,7/11/06,68,0.083685628,"1980-2004, 3C"
95,0,5,7/12/06,80.06,0.209057126,"1980-2004, 3C"
96,0,5,7/13/06,69.98,0.147485391,"1980-2004, 3C"
97,0,5,7/14/06,73.04,0.229552661,"1980-2004, 3C"
98,0,5,7/17/06,68,0.08403581,"1980-2004, 3C"
99,0,5,7/18/06,62.06,0.054932968,"1980-2004, 3C"
100,0,5,7/19/06,64.04,0.07254745,"1980-2004, 3C"
101,0,5,7/20/06,66.02,0.083537549,"1980-2004, 3C"
102,0,5,7/21/06,64.04,0.093920625,"1980-2004, 3C"
103,0,5,7/24/06,69.98,0.084392036,"1980-2004, 3C"
104,0,5,7/25/06,73.04,0.136725345,"1980-2004, 3C"
105,0,5,7/26/06,73.04,0.140780393,"1980-2004, 3C"
106,0,5,7/27/06,71.96,0.144277038,"1980-2004, 3C"
107,0,5,7/28/06,64.04,0.09597669,"1980-2004, 3C"
108,0,5,7/31/06,68,0.055526537,"1980-2004, 3C"
109,0,5,8/1/06,68,0.088402746,"1980-2004, 3C"
110,0,5,8/2/06,84.92,0.360755593,"1980-2004, 3C"
111,0,5,8/3/06,80.96,0.373386175,"1980-2004, 3C"
112,0,5,8/4/06,73.94,0.227191994,"1980-2004, 3C"
